player_id,player_name,franchise_key,franchise_name,abbreviations,first_season,last_season,seasons_played
fostegr01,Greg Foster,MIL,Milwaukee Bucks,MIL,1993-94,2001-02,2
fostegr01,Greg Foster,CHI,Chicago Bulls,CHI,1994-95,1994-95,1
fostegr01,Greg Foster,MIN,Minnesota Timberwolves,MIN,1994-95,1994-95,1
fostegr01,Greg Foster,UTA,Utah Jazz,UTA,1995-96,1998-99,4
fostegr01,Greg Foster,OKC,Oklahoma City Thunder,SEA,1999-00,1999-00,1
fostegr01,Greg Foster,LAL,Los Angeles Lakers,LAL,2000-01,2000-01,1
fostegr01,Greg Foster,TOR,Toronto Raptors,TOR,2002-03,2002-03,1
monrogr01,Greg Monroe,DET,Detroit Pistons,DET,2010-11,2014-15,5
monrogr01,Greg Monroe,MIL,Milwaukee Bucks,MIL,2015-16,2021-22,4
monrogr01,Greg Monroe,PHX,Phoenix Suns,PHO,2017-18,2017-18,1
monrogr01,Greg Monroe,BOS,Boston Celtics,BOS,2017-18,2018-19,2
monrogr01,Greg Monroe,TOR,Toronto Raptors,TOR,2018-19,2018-19,1
monrogr01,Greg Monroe,PHI,Philadelphia 76ers,PHI,2018-19,2018-19,1
monrogr01,Greg Monroe,MIN,Minnesota Timberwolves,MIN,2021-22,2021-22,1
monrogr01,Greg Monroe,WAS,Washington Wizards,WAS,2021-22,2021-22,1
monrogr01,Greg Monroe,UTA,Utah Jazz,UTA,2021-22,2021-22,1
mcgeeja01,JaVale McGee,WAS,Washington Wizards,WAS,2008-09,2011-12,4
mcgeeja01,JaVale McGee,DEN,Denver Nuggets,DEN,2011-12,2020-21,5
mcgeeja01,JaVale McGee,PHI,Philadelphia 76ers,PHI,2014-15,2014-15,1
mcgeeja01,JaVale McGee,DAL,Dallas Mavericks,DAL,2015-16,2022-23,2
mcgeeja01,JaVale McGee,GSW,Golden State Warriors,GSW,2016-17,2017-18,2
mcgeeja01,JaVale McGee,LAL,Los Angeles Lakers,LAL,2018-19,2019-20,2
mcgeeja01,JaVale McGee,CLE,Cleveland Cavaliers,CLE,2020-21,2020-21,1
mcgeeja01,JaVale McGee,PHX,Phoenix Suns,PHO,2021-22,2021-22,1
mcgeeja01,JaVale McGee,SAC,Sacramento Kings,SAC,2023-24,2023-24,1
crowdja01,Jae Crowder,DAL,Dallas Mavericks,DAL,2012-13,2014-15,3
crowdja01,Jae Crowder,BOS,Boston Celtics,BOS,2014-15,2016-17,3
crowdja01,Jae Crowder,CLE,Cleveland Cavaliers,CLE,2017-18,2017-18,1
crowdja01,Jae Crowder,UTA,Utah Jazz,UTA,2017-18,2018-19,2
crowdja01,Jae Crowder,MEM,Memphis Grizzlies,MEM,2019-20,2019-20,1
crowdja01,Jae Crowder,MIA,Miami Heat,MIA,2019-20,2019-20,1
crowdja01,Jae Crowder,PHX,Phoenix Suns,PHO,2020-21,2021-22,2
crowdja01,Jae Crowder,MIL,Milwaukee Bucks,MIL,2022-23,2023-24,2
crowdja01,Jae Crowder,SAC,Sacramento Kings,SAC,2024-25,2024-25,1
crawfja01,Jamal Crawford,CHI,Chicago Bulls,CHI,2000-01,2003-04,4
crawfja01,Jamal Crawford,NYK,New York Knicks,NYK,2004-05,2008-09,5
crawfja01,Jamal Crawford,GSW,Golden State Warriors,GSW,2008-09,2008-09,1
crawfja01,Jamal Crawford,ATL,Atlanta Hawks,ATL,2009-10,2010-11,2
crawfja01,Jamal Crawford,POR,Portland Trail Blazers,POR,2011-12,2011-12,1
crawfja01,Jamal Crawford,LAC,LA Clippers,LAC,2012-13,2016-17,5
crawfja01,Jamal Crawford,MIN,Minnesota Timberwolves,MIN,2017-18,2017-18,1
crawfja01,Jamal Crawford,PHX,Phoenix Suns,PHO,2018-19,2018-19,1
crawfja01,Jamal Crawford,BKN,Brooklyn Nets,BRK,2019-20,2019-20,1
jacksja01,Jaren Jackson,BKN,Brooklyn Nets,NJN,1989-90,1989-90,1
jacksja01,Jaren Jackson,GSW,Golden State Warriors,GSW,1991-92,1991-92,1
jacksja01,Jaren Jackson,LAC,LA Clippers,LAC,1992-93,1992-93,1
jacksja01,Jaren Jackson,POR,Portland Trail Blazers,POR,1993-94,1993-94,1
jacksja01,Jaren Jackson,PHI,Philadelphia 76ers,PHI,1994-95,1994-95,1
jacksja01,Jaren Jackson,HOU,Houston Rockets,HOU,1995-96,1995-96,1
jacksja01,Jaren Jackson,WAS,Washington Wizards,WSB,1996-97,1996-97,1
jacksja01,Jaren Jackson,SAS,San Antonio Spurs,SAS,1997-98,2000-01,4
jacksja01,Jaren Jackson,ORL,Orlando Magic,ORL,2001-02,2001-02,1
hartja01,Jason Hart,MIL,Milwaukee Bucks,MIL,2000-01,2000-01,1
hartja01,Jason Hart,SAS,San Antonio Spurs,SAS,2001-02,2003-04,2
hartja01,Jason Hart,CHA,Charlotte Hornets,CHA,2004-05,2004-05,1
hartja01,Jason Hart,SAC,Sacramento Kings,SAC,2005-06,2006-07,2
hartja01,Jason Hart,LAC,LA Clippers,LAC,2006-07,2008-09,2
hartja01,Jason Hart,UTA,Utah Jazz,UTA,2007-08,2007-08,1
hartja01,Jason Hart,DEN,Denver Nuggets,DEN,2008-09,2008-09,1
hartja01,Jason Hart,MIN,Minnesota Timberwolves,MIN,2009-10,2009-10,1
hartja01,Jason Hart,NOP,New Orleans Pelicans,NOH,2009-10,2009-10,1
anderke01,Kenny Anderson,BKN,Brooklyn Nets,NJN,1991-92,1995-96,5
anderke01,Kenny Anderson,CHA,Charlotte Hornets,CHH,1995-96,1995-96,1
anderke01,Kenny Anderson,POR,Portland Trail Blazers,POR,1996-97,1997-98,2
anderke01,Kenny Anderson,BOS,Boston Celtics,BOS,1997-98,2001-02,5
anderke01,Kenny Anderson,OKC,Oklahoma City Thunder,SEA,2002-03,2002-03,1
anderke01,Kenny Anderson,NOP,New Orleans Pelicans,NOH,2002-03,2002-03,1
anderke01,Kenny Anderson,IND,Indiana Pacers,IND,2003-04,2003-04,1
anderke01,Kenny Anderson,ATL,Atlanta Hawks,ATL,2004-05,2004-05,1
anderke01,Kenny Anderson,LAC,LA Clippers,LAC,2004-05,2004-05,1
thomaku01,Kurt Thomas,MIA,Miami Heat,MIA,1995-96,1996-97,2
thomaku01,Kurt Thomas,DAL,Dallas Mavericks,DAL,1997-98,1997-98,1
thomaku01,Kurt Thomas,NYK,New York Knicks,NYK,1998-99,2012-13,8
thomaku01,Kurt Thomas,PHX,Phoenix Suns,PHO,2005-06,2006-07,2
thomaku01,Kurt Thomas,OKC,Oklahoma City Thunder,SEA,2007-08,2007-08,1
thomaku01,Kurt Thomas,SAS,San Antonio Spurs,SAS,2007-08,2008-09,2
thomaku01,Kurt Thomas,MIL,Milwaukee Bucks,MIL,2009-10,2009-10,1
thomaku01,Kurt Thomas,CHI,Chicago Bulls,CHI,2010-11,2010-11,1
thomaku01,Kurt Thomas,POR,Portland Trail Blazers,POR,2011-12,2011-12,1
belinma01,Marco Belinelli,GSW,Golden State Warriors,GSW,2007-08,2008-09,2
belinma01,Marco Belinelli,TOR,Toronto Raptors,TOR,2009-10,2009-10,1
belinma01,Marco Belinelli,NOP,New Orleans Pelicans,NOH,2010-11,2011-12,2
belinma01,Marco Belinelli,CHI,Chicago Bulls,CHI,2012-13,2012-13,1
belinma01,Marco Belinelli,SAS,San Antonio Spurs,SAS,2013-14,2019-20,4
belinma01,Marco Belinelli,SAC,Sacramento Kings,SAC,2015-16,2015-16,1
belinma01,Marco Belinelli,CHA,Charlotte Hornets,CHO,2016-17,2016-17,1
belinma01,Marco Belinelli,ATL,Atlanta Hawks,ATL,2017-18,2017-18,1
belinma01,Marco Belinelli,PHI,Philadelphia 76ers,PHI,2017-18,2017-18,1
barnema02,Matt Barnes,LAC,LA Clippers,LAC,2003-04,2014-15,4
barnema02,Matt Barnes,SAC,Sacramento Kings,SAC,2004-05,2016-17,2
barnema02,Matt Barnes,NYK,New York Knicks,NYK,2005-06,2005-06,1
barnema02,Matt Barnes,PHI,Philadelphia 76ers,PHI,2005-06,2005-06,1
barnema02,Matt Barnes,GSW,Golden State Warriors,GSW,2006-07,2016-17,3
barnema02,Matt Barnes,PHX,Phoenix Suns,PHO,2008-09,2008-09,1
barnema02,Matt Barnes,ORL,Orlando Magic,ORL,2009-10,2009-10,1
barnema02,Matt Barnes,LAL,Los Angeles Lakers,LAL,2010-11,2011-12,2
barnema02,Matt Barnes,MEM,Memphis Grizzlies,MEM,2015-16,2015-16,1
mooremi01,Mikki Moore,DET,Detroit Pistons,DET,1998-99,2001-02,4
mooremi01,Mikki Moore,BOS,Boston Celtics,BOS,2002-03,2008-09,2
mooremi01,Mikki Moore,ATL,Atlanta Hawks,ATL,2002-03,2002-03,1
mooremi01,Mikki Moore,BKN,Brooklyn Nets,NJN,2003-04,2006-07,2
mooremi01,Mikki Moore,UTA,Utah Jazz,UTA,2003-04,2003-04,1
mooremi01,Mikki Moore,LAC,LA Clippers,LAC,2004-05,2004-05,1
mooremi01,Mikki Moore,OKC,Oklahoma City Thunder,SEA,2005-06,2005-06,1
mooremi01,Mikki Moore,SAC,Sacramento Kings,SAC,2007-08,2008-09,2
mooremi01,Mikki Moore,GSW,Golden State Warriors,GSW,2009-10,2011-12,2
rondora01,Rajon Rondo,BOS,Boston Celtics,BOS,2006-07,2014-15,9
rondora01,Rajon Rondo,DAL,Dallas Mavericks,DAL,2014-15,2014-15,1
rondora01,Rajon Rondo,SAC,Sacramento Kings,SAC,2015-16,2015-16,1
rondora01,Rajon Rondo,CHI,Chicago Bulls,CHI,2016-17,2016-17,1
rondora01,Rajon Rondo,NOP,New Orleans Pelicans,NOP,2017-18,2017-18,1
rondora01,Rajon Rondo,LAL,Los Angeles Lakers,LAL,2018-19,2021-22,3
rondora01,Rajon Rondo,ATL,Atlanta Hawks,ATL,2020-21,2020-21,1
rondora01,Rajon Rondo,LAC,LA Clippers,LAC,2020-21,2020-21,1
rondora01,Rajon Rondo,CLE,Cleveland Cavaliers,CLE,2021-22,2021-22,1
livinra01,Randy Livingston,HOU,Houston Rockets,HOU,1996-97,1996-97,1
livinra01,Randy Livingston,ATL,Atlanta Hawks,ATL,1997-98,1997-98,1
livinra01,Randy Livingston,PHX,Phoenix Suns,PHO,1998-99,1999-00,2
livinra01,Randy Livingston,GSW,Golden State Warriors,GSW,2000-01,2000-01,1
livinra01,Randy Livingston,OKC,Oklahoma City Thunder,SEA,2001-02,2006-07,2
livinra01,Randy Livingston,NOP,New Orleans Pelicans,NOH,2002-03,2002-03,1
livinra01,Randy Livingston,LAC,LA Clippers,LAC,2003-04,2003-04,1
livinra01,Randy Livingston,UTA,Utah Jazz,UTA,2004-05,2004-05,1
livinra01,Randy Livingston,CHI,Chicago Bulls,CHI,2005-06,2005-06,1
lopezro01,Robin Lopez,PHX,Phoenix Suns,PHO,2008-09,2011-12,4
lopezro01,Robin Lopez,NOP,New Orleans Pelicans,NOH,2012-13,2012-13,1
lopezro01,Robin Lopez,POR,Portland Trail Blazers,POR,2013-14,2014-15,2
lopezro01,Robin Lopez,NYK,New York Knicks,NYK,2015-16,2015-16,1
lopezro01,Robin Lopez,CHI,Chicago Bulls,CHI,2016-17,2018-19,3
lopezro01,Robin Lopez,MIL,Milwaukee Bucks,MIL,2019-20,2023-24,2
lopezro01,Robin Lopez,WAS,Washington Wizards,WAS,2020-21,2020-21,1
lopezro01,Robin Lopez,ORL,Orlando Magic,ORL,2021-22,2021-22,1
lopezro01,Robin Lopez,CLE,Cleveland Cavaliers,CLE,2022-23,2022-23,1
stricro02,Rod Strickland,NYK,New York Knicks,NYK,1988-89,1989-90,2
stricro02,Rod Strickland,SAS,San Antonio Spurs,SAS,1989-90,1991-92,3
stricro02,Rod Strickland,POR,Portland Trail Blazers,POR,1992-93,2000-01,5
stricro02,Rod Strickland,WAS,Washington Wizards,"WAS,WSB",1996-97,2000-01,5
stricro02,Rod Strickland,MIA,Miami Heat,MIA,2001-02,2001-02,1
stricro02,Rod Strickland,MIN,Minnesota Timberwolves,MIN,2002-03,2002-03,1
stricro02,Rod Strickland,ORL,Orlando Magic,ORL,2003-04,2003-04,1
stricro02,Rod Strickland,TOR,Toronto Raptors,TOR,2003-04,2003-04,1
stricro02,Rod Strickland,HOU,Houston Rockets,HOU,2004-05,2004-05,1
holliry01,Ryan Hollins,CHA,Charlotte Hornets,CHA,2006-07,2008-09,3
holliry01,Ryan Hollins,DAL,Dallas Mavericks,DAL,2008-09,2008-09,1
holliry01,Ryan Hollins,MIN,Minnesota Timberwolves,MIN,2009-10,2009-10,1
holliry01,Ryan Hollins,CLE,Cleveland Cavaliers,CLE,2010-11,2011-12,2
holliry01,Ryan Hollins,BOS,Boston Celtics,BOS,2011-12,2011-12,1
holliry01,Ryan Hollins,LAC,LA Clippers,LAC,2012-13,2013-14,2
holliry01,Ryan Hollins,SAC,Sacramento Kings,SAC,2014-15,2014-15,1
holliry01,Ryan Hollins,WAS,Washington Wizards,WAS,2015-16,2015-16,1
holliry01,Ryan Hollins,MEM,Memphis Grizzlies,MEM,2015-16,2015-16,1
livinsh01,Shaun Livingston,LAC,LA Clippers,LAC,2004-05,2006-07,3
livinsh01,Shaun Livingston,MIA,Miami Heat,MIA,2008-09,2008-09,1
livinsh01,Shaun Livingston,OKC,Oklahoma City Thunder,OKC,2008-09,2009-10,2
livinsh01,Shaun Livingston,WAS,Washington Wizards,WAS,2009-10,2012-13,2
livinsh01,Shaun Livingston,CHA,Charlotte Hornets,CHA,2010-11,2010-11,1
livinsh01,Shaun Livingston,MIL,Milwaukee Bucks,MIL,2011-12,2011-12,1
livinsh01,Shaun Livingston,CLE,Cleveland Cavaliers,CLE,2012-13,2012-13,1
livinsh01,Shaun Livingston,BKN,Brooklyn Nets,BRK,2013-14,2013-14,1
livinsh01,Shaun Livingston,GSW,Golden State Warriors,GSW,2014-15,2018-19,5
novakst01,Steve Novak,HOU,Houston Rockets,HOU,2006-07,2007-08,2
novakst01,Steve Novak,LAC,LA Clippers,LAC,2008-09,2009-10,2
novakst01,Steve Novak,DAL,Dallas Mavericks,DAL,2010-11,2010-11,1
novakst01,Steve Novak,SAS,San Antonio Spurs,SAS,2010-11,2010-11,1
novakst01,Steve Novak,NYK,New York Knicks,NYK,2011-12,2012-13,2
novakst01,Steve Novak,TOR,Toronto Raptors,TOR,2013-14,2013-14,1
novakst01,Steve Novak,UTA,Utah Jazz,UTA,2014-15,2014-15,1
novakst01,Steve Novak,OKC,Oklahoma City Thunder,OKC,2014-15,2015-16,2
novakst01,Steve Novak,MIL,Milwaukee Bucks,MIL,2015-16,2016-17,2
ratlith01,Theo Ratliff,DET,Detroit Pistons,DET,1995-96,2007-08,4
ratlith01,Theo Ratliff,PHI,Philadelphia 76ers,PHI,1997-98,2008-09,5
ratlith01,Theo Ratliff,ATL,Atlanta Hawks,ATL,2001-02,2003-04,3
ratlith01,Theo Ratliff,POR,Portland Trail Blazers,POR,2003-04,2005-06,3
ratlith01,Theo Ratliff,BOS,Boston Celtics,BOS,2006-07,2006-07,1
ratlith01,Theo Ratliff,MIN,Minnesota Timberwolves,MIN,2007-08,2007-08,1
ratlith01,Theo Ratliff,SAS,San Antonio Spurs,SAS,2009-10,2009-10,1
ratlith01,Theo Ratliff,CHA,Charlotte Hornets,CHA,2009-10,2009-10,1
ratlith01,Theo Ratliff,LAL,Los Angeles Lakers,LAL,2010-11,2010-11,1
fraziti01,Tim Frazier,PHI,Philadelphia 76ers,PHI,2014-15,2014-15,1
fraziti01,Tim Frazier,POR,Portland Trail Blazers,POR,2014-15,2015-16,2
fraziti01,Tim Frazier,NOP,New Orleans Pelicans,NOP,2015-16,2018-19,3
fraziti01,Tim Frazier,WAS,Washington Wizards,WAS,2017-18,2017-18,1
fraziti01,Tim Frazier,MIL,Milwaukee Bucks,MIL,2018-19,2018-19,1
fraziti01,Tim Frazier,DET,Detroit Pistons,DET,2019-20,2019-20,1
fraziti01,Tim Frazier,MEM,Memphis Grizzlies,MEM,2020-21,2020-21,1
fraziti01,Tim Frazier,ORL,Orlando Magic,ORL,2021-22,2021-22,1
fraziti01,Tim Frazier,CLE,Cleveland Cavaliers,CLE,2021-22,2021-22,1
kemptti01,Tim Kempton,LAC,LA Clippers,LAC,1986-87,1986-87,1
kemptti01,Tim Kempton,CHA,Charlotte Hornets,CHH,1988-89,1993-94,2
kemptti01,Tim Kempton,DEN,Denver Nuggets,DEN,1989-90,1989-90,1
kemptti01,Tim Kempton,PHX,Phoenix Suns,PHO,1992-93,1992-93,1
kemptti01,Tim Kempton,CLE,Cleveland Cavaliers,CLE,1993-94,1993-94,1
kemptti01,Tim Kempton,ATL,Atlanta Hawks,ATL,1995-96,1995-96,1
kemptti01,Tim Kempton,SAS,San Antonio Spurs,SAS,1996-97,1996-97,1
kemptti01,Tim Kempton,ORL,Orlando Magic,ORL,1997-98,1997-98,1
kemptti01,Tim Kempton,TOR,Toronto Raptors,TOR,1997-98,1997-98,1
brownto01,Tony Brown,IND,Indiana Pacers,IND,1984-85,1984-85,1
brownto01,Tony Brown,CHI,Chicago Bulls,CHI,1985-86,1985-86,1
brownto01,Tony Brown,BKN,Brooklyn Nets,NJN,1986-87,1986-87,1
brownto01,Tony Brown,HOU,Houston Rockets,HOU,1988-89,1988-89,1
brownto01,Tony Brown,MIL,Milwaukee Bucks,MIL,1988-89,1989-90,2
brownto01,Tony Brown,LAL,Los Angeles Lakers,LAL,1990-91,1990-91,1
brownto01,Tony Brown,UTA,Utah Jazz,UTA,1990-91,1990-91,1
brownto01,Tony Brown,LAC,LA Clippers,LAC,1991-92,1991-92,1
brownto01,Tony Brown,OKC,Oklahoma City Thunder,SEA,1991-92,1991-92,1
corbity01,Tyrone Corbin,SAS,San Antonio Spurs,SAS,1985-86,1986-87,2
corbity01,Tyrone Corbin,CLE,Cleveland Cavaliers,CLE,1986-87,1987-88,2
corbity01,Tyrone Corbin,PHX,Phoenix Suns,PHO,1987-88,1988-89,2
corbity01,Tyrone Corbin,MIN,Minnesota Timberwolves,MIN,1989-90,1991-92,3
corbity01,Tyrone Corbin,UTA,Utah Jazz,UTA,1991-92,1993-94,3
corbity01,Tyrone Corbin,ATL,Atlanta Hawks,ATL,1994-95,1998-99,4
corbity01,Tyrone Corbin,SAC,Sacramento Kings,SAC,1995-96,1999-00,2
corbity01,Tyrone Corbin,MIA,Miami Heat,MIA,1995-96,1995-96,1
corbity01,Tyrone Corbin,TOR,Toronto Raptors,TOR,2000-01,2000-01,1
ellinwa01,Wayne Ellington,MIN,Minnesota Timberwolves,MIN,2009-10,2011-12,3
ellinwa01,Wayne Ellington,MEM,Memphis Grizzlies,MEM,2012-13,2012-13,1
ellinwa01,Wayne Ellington,CLE,Cleveland Cavaliers,CLE,2012-13,2012-13,1
ellinwa01,Wayne Ellington,DAL,Dallas Mavericks,DAL,2013-14,2013-14,1
ellinwa01,Wayne Ellington,LAL,Los Angeles Lakers,LAL,2014-15,2021-22,2
ellinwa01,Wayne Ellington,BKN,Brooklyn Nets,BRK,2015-16,2015-16,1
ellinwa01,Wayne Ellington,MIA,Miami Heat,MIA,2016-17,2018-19,3
ellinwa01,Wayne Ellington,DET,Detroit Pistons,DET,2018-19,2020-21,2
ellinwa01,Wayne Ellington,NYK,New York Knicks,NYK,2019-20,2019-20,1
burksal01,Alec Burks,UTA,Utah Jazz,UTA,2011-12,2018-19,8
burksal01,Alec Burks,CLE,Cleveland Cavaliers,CLE,2018-19,2018-19,1
burksal01,Alec Burks,SAC,Sacramento Kings,SAC,2018-19,2018-19,1
burksal01,Alec Burks,GSW,Golden State Warriors,GSW,2019-20,2019-20,1
burksal01,Alec Burks,PHI,Philadelphia 76ers,PHI,2019-20,2019-20,1
burksal01,Alec Burks,NYK,New York Knicks,NYK,2020-21,2023-24,3
burksal01,Alec Burks,DET,Detroit Pistons,DET,2022-23,2023-24,2
burksal01,Alec Burks,MIA,Miami Heat,MIA,2024-25,2024-25,1
udrihbe01,Beno Udrih,SAS,San Antonio Spurs,SAS,2004-05,2006-07,3
udrihbe01,Beno Udrih,SAC,Sacramento Kings,SAC,2007-08,2010-11,4
udrihbe01,Beno Udrih,MIL,Milwaukee Bucks,MIL,2011-12,2012-13,2
udrihbe01,Beno Udrih,ORL,Orlando Magic,ORL,2012-13,2012-13,1
udrihbe01,Beno Udrih,NYK,New York Knicks,NYK,2013-14,2013-14,1
udrihbe01,Beno Udrih,MEM,Memphis Grizzlies,MEM,2013-14,2015-16,3
udrihbe01,Beno Udrih,MIA,Miami Heat,MIA,2015-16,2015-16,1
udrihbe01,Beno Udrih,DET,Detroit Pistons,DET,2016-17,2016-17,1
lohaubr01,Brad Lohaus,BOS,Boston Celtics,BOS,1987-88,1988-89,2
lohaubr01,Brad Lohaus,SAC,Sacramento Kings,SAC,1988-89,1988-89,1
lohaubr01,Brad Lohaus,MIN,Minnesota Timberwolves,MIN,1989-90,1989-90,1
lohaubr01,Brad Lohaus,MIL,Milwaukee Bucks,MIL,1989-90,1993-94,5
lohaubr01,Brad Lohaus,MIA,Miami Heat,MIA,1994-95,1994-95,1
lohaubr01,Brad Lohaus,SAS,San Antonio Spurs,SAS,1995-96,1997-98,2
lohaubr01,Brad Lohaus,NYK,New York Knicks,NYK,1995-96,1995-96,1
lohaubr01,Brad Lohaus,TOR,Toronto Raptors,TOR,1996-97,1996-97,1
skinnbr01,Brian Skinner,LAC,LA Clippers,LAC,1998-99,2009-10,5
skinnbr01,Brian Skinner,CLE,Cleveland Cavaliers,CLE,2001-02,2001-02,1
skinnbr01,Brian Skinner,PHI,Philadelphia 76ers,PHI,2002-03,2004-05,2
skinnbr01,Brian Skinner,MIL,Milwaukee Bucks,MIL,2003-04,2010-11,3
skinnbr01,Brian Skinner,SAC,Sacramento Kings,SAC,2004-05,2005-06,2
skinnbr01,Brian Skinner,POR,Portland Trail Blazers,POR,2005-06,2005-06,1
skinnbr01,Brian Skinner,PHX,Phoenix Suns,PHO,2007-08,2007-08,1
skinnbr01,Brian Skinner,MEM,Memphis Grizzlies,MEM,2011-12,2011-12,1
gatlich01,Chris Gatling,GSW,Golden State Warriors,GSW,1991-92,1995-96,5
gatlich01,Chris Gatling,MIA,Miami Heat,MIA,1995-96,2001-02,2
gatlich01,Chris Gatling,DAL,Dallas Mavericks,DAL,1996-97,1996-97,1
gatlich01,Chris Gatling,BKN,Brooklyn Nets,NJN,1996-97,1998-99,3
gatlich01,Chris Gatling,MIL,Milwaukee Bucks,MIL,1998-99,1998-99,1
gatlich01,Chris Gatling,ORL,Orlando Magic,ORL,1999-00,1999-00,1
gatlich01,Chris Gatling,DEN,Denver Nuggets,DEN,1999-00,1999-00,1
gatlich01,Chris Gatling,CLE,Cleveland Cavaliers,CLE,2000-01,2000-01,1
woodch01,Christian Wood,PHI,Philadelphia 76ers,PHI,2015-16,2015-16,1
woodch01,Christian Wood,CHA,Charlotte Hornets,CHO,2016-17,2016-17,1
woodch01,Christian Wood,MIL,Milwaukee Bucks,MIL,2018-19,2018-19,1
woodch01,Christian Wood,NOP,New Orleans Pelicans,NOP,2018-19,2018-19,1
woodch01,Christian Wood,DET,Detroit Pistons,DET,2019-20,2019-20,1
woodch01,Christian Wood,HOU,Houston Rockets,HOU,2020-21,2021-22,2
woodch01,Christian Wood,DAL,Dallas Mavericks,DAL,2022-23,2022-23,1
woodch01,Christian Wood,LAL,Los Angeles Lakers,LAL,2023-24,2023-24,1
atkinch01,Chucky Atkins,ORL,Orlando Magic,ORL,1999-00,1999-00,1
atkinch01,Chucky Atkins,DET,Detroit Pistons,DET,2000-01,2009-10,5
atkinch01,Chucky Atkins,BOS,Boston Celtics,BOS,2003-04,2003-04,1
atkinch01,Chucky Atkins,LAL,Los Angeles Lakers,LAL,2004-05,2004-05,1
atkinch01,Chucky Atkins,WAS,Washington Wizards,WAS,2005-06,2005-06,1
atkinch01,Chucky Atkins,MEM,Memphis Grizzlies,MEM,2005-06,2006-07,2
atkinch01,Chucky Atkins,DEN,Denver Nuggets,DEN,2007-08,2008-09,2
atkinch01,Chucky Atkins,OKC,Oklahoma City Thunder,OKC,2008-09,2008-09,1
breweco01,Corey Brewer,MIN,Minnesota Timberwolves,MIN,2007-08,2014-15,6
breweco01,Corey Brewer,DAL,Dallas Mavericks,DAL,2010-11,2010-11,1
breweco01,Corey Brewer,DEN,Denver Nuggets,DEN,2011-12,2012-13,2
breweco01,Corey Brewer,HOU,Houston Rockets,HOU,2014-15,2016-17,3
breweco01,Corey Brewer,LAL,Los Angeles Lakers,LAL,2016-17,2017-18,2
breweco01,Corey Brewer,OKC,Oklahoma City Thunder,OKC,2017-18,2017-18,1
breweco01,Corey Brewer,PHI,Philadelphia 76ers,PHI,2018-19,2018-19,1
breweco01,Corey Brewer,SAC,Sacramento Kings,SAC,2018-19,2019-20,2
leeco01,Courtney Lee,ORL,Orlando Magic,ORL,2008-09,2008-09,1
leeco01,Courtney Lee,BKN,Brooklyn Nets,NJN,2009-10,2009-10,1
leeco01,Courtney Lee,HOU,Houston Rockets,HOU,2010-11,2011-12,2
leeco01,Courtney Lee,BOS,Boston Celtics,BOS,2012-13,2013-14,2
leeco01,Courtney Lee,MEM,Memphis Grizzlies,MEM,2013-14,2015-16,3
leeco01,Courtney Lee,CHA,Charlotte Hornets,CHO,2015-16,2015-16,1
leeco01,Courtney Lee,NYK,New York Knicks,NYK,2016-17,2018-19,3
leeco01,Courtney Lee,DAL,Dallas Mavericks,DAL,2018-19,2019-20,2
jonesda02,Dahntay Jones,MEM,Memphis Grizzlies,MEM,2003-04,2006-07,4
jonesda02,Dahntay Jones,SAC,Sacramento Kings,SAC,2007-08,2007-08,1
jonesda02,Dahntay Jones,DEN,Denver Nuggets,DEN,2008-09,2008-09,1
jonesda02,Dahntay Jones,IND,Indiana Pacers,IND,2009-10,2011-12,3
jonesda02,Dahntay Jones,DAL,Dallas Mavericks,DAL,2012-13,2012-13,1
jonesda02,Dahntay Jones,ATL,Atlanta Hawks,ATL,2012-13,2012-13,1
jonesda02,Dahntay Jones,LAC,LA Clippers,LAC,2014-15,2014-15,1
jonesda02,Dahntay Jones,CLE,Cleveland Cavaliers,CLE,2015-16,2016-17,2
gallida01,Danilo Gallinari,NYK,New York Knicks,NYK,2008-09,2010-11,3
gallida01,Danilo Gallinari,DEN,Denver Nuggets,DEN,2010-11,2016-17,6
gallida01,Danilo Gallinari,LAC,LA Clippers,LAC,2017-18,2018-19,2
gallida01,Danilo Gallinari,OKC,Oklahoma City Thunder,OKC,2019-20,2019-20,1
gallida01,Danilo Gallinari,ATL,Atlanta Hawks,ATL,2020-21,2021-22,2
gallida01,Danilo Gallinari,WAS,Washington Wizards,WAS,2023-24,2023-24,1
gallida01,Danilo Gallinari,DET,Detroit Pistons,DET,2023-24,2023-24,1
gallida01,Danilo Gallinari,MIL,Milwaukee Bucks,MIL,2023-24,2023-24,1
woodda01,David Wood,CHI,Chicago Bulls,CHI,1988-89,1988-89,1
woodda01,David Wood,HOU,Houston Rockets,HOU,1990-91,1990-91,1
woodda01,David Wood,SAS,San Antonio Spurs,SAS,1992-93,1992-93,1
woodda01,David Wood,DET,Detroit Pistons,DET,1993-94,1993-94,1
woodda01,David Wood,GSW,Golden State Warriors,GSW,1994-95,1995-96,2
woodda01,David Wood,PHX,Phoenix Suns,PHO,1995-96,1995-96,1
woodda01,David Wood,DAL,Dallas Mavericks,DAL,1995-96,1995-96,1
woodda01,David Wood,MIL,Milwaukee Bucks,MIL,1996-97,1996-97,1
jordade01,DeAndre Jordan,LAC,LA Clippers,LAC,2008-09,2017-18,10
jordade01,DeAndre Jordan,DAL,Dallas Mavericks,DAL,2018-19,2018-19,1
jordade01,DeAndre Jordan,NYK,New York Knicks,NYK,2018-19,2018-19,1
